"id_item","est_dans_id_item","date_est_dans"
21014,30020,11-juil.-07
21015,30020,11-juil.-07
21016,30030,11-juil.-07
21017,30020,11-juil.-07
21018,30315,11-juil.-07
21019,30315,11-juil.-07
21020,30315,11-juil.-07
21021,30315,11-juil.-07
21022,30315,11-juil.-07
21023,30132,11-juil.-07
21024,30409,11-juil.-07
21025,30409,11-juil.-07
21026,30287,11-juil.-07
21027,30077,11-juil.-07
21028,30239,11-juil.-07
21029,30317,11-juil.-07
21030,30144,11-juil.-07
21031,30067,11-juil.-07
21032,30095,11-juil.-07
21033,30095,11-juil.-07
21034,30020,11-juil.-07
21035,30121,11-juil.-07
21036,30089,29-oct.-09
21037,30255,11-juil.-07
21038,30411,11-juil.-07
21039,30411,11-juil.-07
21040,30062,11-juil.-07
21041,30121,11-juil.-07
21042,30121,11-juil.-07
21043,30160,11-juil.-07
21044,30321,11-juil.-07
21045,30371,11-juil.-07
21046,30371,11-juil.-07
21047,30322,11-juil.-07
21048,30121,11-juil.-07
21049,30019,11-juil.-07
21050,30037,11-juil.-07
21051,30037,11-juil.-07
21052,30037,11-juil.-07
21053,30019,11-juil.-07
21054,30019,11-juil.-07
21055,30020,25-déc.-07
21056,30035,11-juil.-07
21057,30020,11-juil.-07
21058,30068,11-juil.-07
21059,30148,11-juil.-07
21060,30047,11-juil.-07
21061,30330,11-juil.-07
21062,30020,11-juil.-07
21063,30382,11-juil.-07
21064,30085,11-juil.-07
21065,30430,11-juil.-07
21066,30430,11-juil.-07
21067,30031,11-juil.-07
21068,30450,11-juil.-07
21069,30410,11-juil.-07
21070,30325,11-juil.-07
21071,30326,11-juil.-07
21072,30013,11-juil.-07
21073,30013,11-juil.-07
21074,30080,11-juil.-07
21075,30121,11-juil.-07
21076,30068,11-juil.-07
21077,30020,11-juil.-07
21078,30050,11-juil.-07
21079,30050,11-juil.-07
21080,30050,11-juil.-07
21081,30007,11-juil.-07
21082,30081,11-juil.-07
21083,30020,11-juil.-07
21084,30020,11-juil.-07
21085,30020,11-juil.-07
21086,30020,11-juil.-07
21087,30020,11-juil.-07
21088,30020,11-juil.-07
21089,30081,11-juil.-07
21090,30328,11-juil.-07
21091,30328,11-juil.-07
21092,30328,11-juil.-07
21093,30328,11-juil.-07
21094,30026,11-juil.-07
21095,30107,11-juil.-07
21096,30107,11-juil.-07
21097,30385,11-juil.-07
21098,30084,11-juil.-07
21099,30084,11-juil.-07
21100,30084,11-juil.-07
21101,30084,11-juil.-07
21102,30084,11-juil.-07
21103,30084,11-juil.-07
21104,30084,11-juil.-07
21105,30084,11-juil.-07
21106,30082,11-juil.-07
21107,30054,11-juil.-07
21108,30054,11-juil.-07
21109,30054,11-juil.-07
21110,30054,11-juil.-07
21111,30054,11-juil.-07
21112,30054,11-juil.-07
21113,30054,11-juil.-07
21114,30054,11-juil.-07
21115,30054,11-juil.-07
21116,30054,11-juil.-07
21117,30054,11-juil.-07
21118,30064,11-juil.-07
21119,30450,11-juil.-07
21120,30135,11-juil.-07
21121,30089,11-juil.-07
21122,30121,11-juil.-07
21123,30141,11-juil.-07
21124,30056,11-juil.-07
21125,30068,11-juil.-07
21126,30020,11-juil.-07
21127,30020,11-juil.-07
21128,30053,11-juil.-07
21129,30053,11-juil.-07
21130,30092,11-juil.-07
21131,30224,11-juil.-07
21132,30086,11-juil.-07
21133,30085,11-juil.-07
21134,30180,11-juil.-07
21135,30161,11-juil.-07
21136,30020,11-juil.-07
21137,30116,11-juil.-07
21138,30331,11-juil.-07
21139,30331,11-juil.-07
21140,30358,11-juil.-07
21141,30332,11-juil.-07
21142,30332,11-juil.-07
21143,30068,11-juil.-07
21144,30068,11-juil.-07
21145,30068,11-juil.-07
21146,30087,11-juil.-07
21147,30085,11-juil.-07
21148,30095,11-juil.-07
21149,30092,11-juil.-07
21150,30121,11-juil.-07
21151,30068,11-juil.-07
21152,30333,11-juil.-07
21153,30020,11-juil.-07
21154,30020,11-juil.-07
21155,30297,11-juil.-07
21156,30334,11-juil.-07
21157,30031,11-juil.-07
21158,30031,11-juil.-07
21159,30310,11-juil.-07
21160,30496,11-juil.-07
21161,30451,11-juil.-07
21162,30451,11-juil.-07
21163,30335,11-juil.-07
21164,30297,11-juil.-07
21165,30246,11-juil.-07
21166,30337,11-mars-09
21167,30105,11-juil.-07
21168,30336,11-juil.-07
21169,30020,11-juil.-07
21170,30020,11-juil.-07
21171,30211,11-juil.-07
21172,30011,11-juil.-07
21173,30121,11-juil.-07
21174,30121,11-juil.-07
21175,30020,11-juil.-07
21177,30107,11-juil.-07
21178,30107,11-juil.-07
21179,30089,11-juil.-07
21180,30411,11-juil.-07
21181,30020,25-déc.-07
21182,30120,11-juil.-07
21183,30120,11-juil.-07
21184,30120,11-juil.-07
21185,30339,11-juil.-07
21186,30145,11-juil.-07
21187,30090,11-juil.-07
21188,30090,11-juil.-07
21189,30320,11-juil.-07
21190,30163,11-juil.-07
21191,30076,11-juil.-07
21192,30093,11-juil.-07
21193,30141,11-juil.-07
21194,30069,11-juil.-07
21195,30118,11-juil.-07
21196,30341,11-juil.-07
21197,30017,11-juil.-07
21198,30360,11-juil.-07
21199,30176,11-juil.-07
21200,30342,11-juil.-07
21201,30342,11-juil.-07
21202,30342,11-juil.-07
21203,30121,11-juil.-07
21204,30121,11-juil.-07
21206,30040,11-juil.-07
21207,30343,11-juil.-07
21208,30343,11-juil.-07
21209,30035,11-juil.-07
21210,30012,11-juil.-07
21211,30020,11-juil.-07
21212,30068,11-juil.-07
21213,30222,11-juil.-07
21214,30053,11-juil.-07
21215,30347,11-juil.-07
21216,30068,11-juil.-07
21217,30348,11-juil.-07
21218,30348,11-juil.-07
21219,30348,11-juil.-07
21220,30353,11-juil.-07
21221,30422,11-juil.-07
21222,30148,11-juil.-07
21223,30091,11-juil.-07
21224,30350,11-juil.-07
21225,30127,11-juil.-07
21226,30092,11-juil.-07
21227,30237,11-juil.-07
21228,30128,11-juil.-07
21229,30101,11-juil.-07
21230,30416,11-juil.-07
21231,30351,11-juil.-07
21232,30511,11-juil.-07
21233,30356,11-juil.-07
21234,30142,11-juil.-07
21235,30093,11-juil.-07
21236,30024,11-juil.-07
21237,30354,11-juil.-07
21238,30327,11-juil.-07
21247,30067,11-juil.-07
21248,30094,11-juil.-07
21249,30135,11-juil.-07
21250,30095,11-juil.-07
21251,30019,11-juil.-07
21252,30095,11-juil.-07
21253,30047,11-juil.-07
21254,30148,11-juil.-07
21255,30466,11-juil.-07
21256,30009,11-juil.-07
21257,30067,11-juil.-07
21259,30096,11-juil.-07
21260,30294,11-juil.-07
21261,30012,11-juil.-07
21262,30203,11-juil.-07
21263,30020,11-juil.-07
21264,30020,11-juil.-07
21265,30031,11-juil.-07
21266,30487,11-juil.-07
21267,30487,11-juil.-07
21268,30068,11-juil.-07
21269,30068,11-juil.-07
21270,30193,11-juil.-07
21271,30299,11-juil.-07
21272,30105,11-juil.-07
21273,30105,11-juil.-07
21274,30303,11-juil.-07
21275,30176,11-juil.-07
21276,30400,11-juil.-07
21277,30121,11-juil.-07
21278,30141,11-juil.-07
21279,30068,11-juil.-07
21280,30085,11-juil.-07
21281,30420,11-juil.-07
21282,30085,11-juil.-07
21283,30085,11-juil.-07
21284,30085,11-juil.-07
21285,30505,11-juil.-07
21286,30067,11-juil.-07
21287,30067,11-juil.-07
21288,30067,11-juil.-07
21289,30363,11-juil.-07
21290,30303,11-juil.-07
21291,30356,11-juil.-07
21292,30266,11-juil.-07
21293,30135,11-juil.-07
21294,30371,11-juil.-07
21295,30393,11-juil.-07
21296,30393,11-juil.-07
21297,30393,11-juil.-07
21298,30393,11-juil.-07
21299,30252,11-juil.-07
21300,30054,11-juil.-07
21302,30017,11-juil.-07
21303,30303,11-juil.-07
21307,30198,11-juil.-07
21308,30411,11-juil.-07
21309,30142,11-juil.-07
21310,30106,11-juil.-07
21311,30413,12-mars-09
21312,30121,11-juil.-07
21313,30085,11-juil.-07
21314,30345,11-juil.-07
21315,30053,11-juil.-07
21316,30053,11-juil.-07
21317,30085,11-juil.-07
21318,30286,11-juil.-07
21319,30447,11-juil.-07
21320,30301,11-juil.-07
21321,30136,11-juil.-07
21322,30101,11-juil.-07
21323,30101,11-juil.-07
21324,30101,11-juil.-07
21325,30359,11-juil.-07
21326,30359,11-juil.-07
21327,30359,11-juil.-07
21328,30359,11-juil.-07
21329,30359,11-juil.-07
21330,30068,11-juil.-07
21331,30360,11-juil.-07
21332,30361,11-juil.-07
21333,30361,11-juil.-07
21334,30363,11-juil.-07
21335,30102,11-juil.-07
21336,30102,11-juil.-07
21337,30102,11-juil.-07
21338,30102,11-juil.-07
21339,30364,11-juil.-07
21340,30364,11-juil.-07
21341,30019,06-avr.-10
21342,30365,11-juil.-07
21343,30365,11-juil.-07
21344,30365,11-juil.-07
21345,30495,11-juil.-07
21346,30495,11-juil.-07
21347,30324,11-juil.-07
21348,30030,11-juil.-07
21349,30103,11-juil.-07
21350,30103,11-juil.-07
21351,30104,11-juil.-07
21352,30301,11-juil.-07
21353,30301,11-juil.-07
21354,30301,11-juil.-07
21355,30301,11-juil.-07
21356,30301,11-juil.-07
21357,30301,11-juil.-07
21358,30301,11-juil.-07
21359,30301,11-juil.-07
21360,30301,11-juil.-07
21361,30301,11-juil.-07
21362,30068,11-juil.-07
21363,30105,11-juil.-07
21364,30367,11-juil.-07
21365,30367,11-juil.-07
21366,30287,11-juil.-07
21367,30287,11-juil.-07
21368,30287,11-juil.-07
21369,30287,11-juil.-07
21370,30005,11-juil.-07
21371,30031,11-juil.-07
21372,30187,11-juil.-07
21373,30085,11-juil.-07
21374,30141,11-juil.-07
21375,30060,11-juil.-07
21376,30371,11-juil.-07
21377,30373,11-juil.-07
21378,30012,11-juil.-07
21379,30463,11-juil.-07
21380,30148,11-juil.-07
21381,30132,24-mars-08
21383,30410,11-juil.-07
21384,30410,11-juil.-07
21385,30190,11-juil.-07
21386,30069,11-juil.-07
21387,30226,11-juil.-07
21388,30344,11-juil.-07
21389,30085,11-juil.-07
21390,30377,11-juil.-07
21391,30377,11-juil.-07
21392,30377,11-juil.-07
21393,30377,11-juil.-07
21394,30377,11-juil.-07
21395,30377,11-juil.-07
21396,30238,11-juil.-07
21397,30301,11-juil.-07
21398,30108,11-juil.-07
21399,30107,11-juil.-07
21400,30020,11-juil.-07
21401,30379,11-juil.-07
21402,30436,11-juil.-07
21403,30436,11-juil.-07
21404,30436,11-juil.-07
21405,30436,11-juil.-07
21406,30436,11-juil.-07
21407,30436,11-juil.-07
21408,30068,11-juil.-07
21409,30020,11-juil.-07
21410,30035,12-oct.-09
21411,30249,11-juil.-07
21412,30085,11-juil.-07
21413,30085,11-juil.-07
21414,30085,11-juil.-07
21415,30191,11-juil.-07
21416,30336,11-juil.-07
21417,30121,11-juil.-07
21418,30107,11-juil.-07
21419,30383,11-juil.-07
21420,30264,11-juil.-07
21421,30025,14-mars-08
21422,30025,14-mars-08
21423,30315,11-juil.-07
21424,30218,11-juil.-07
21425,30110,11-juil.-07
21426,30442,11-juil.-07
21427,30301,11-juil.-07
21428,30301,11-juil.-07
21429,30301,11-juil.-07
21430,30301,11-juil.-07
21431,30068,11-juil.-07
21433,30068,11-juil.-07
21434,30497,11-juil.-07
21435,30111,11-juil.-07
21436,30465,11-juil.-07
21437,30384,11-juil.-07
21438,30142,11-juil.-07
21439,30385,11-juil.-07
21440,30474,11-juil.-07
21441,30015,11-juil.-07
21442,30386,11-juil.-07
21443,30386,11-juil.-07
21444,30387,11-juil.-07
21445,30121,11-juil.-07
21446,30121,11-juil.-07
21447,30121,11-juil.-07
21448,30486,11-juil.-07
21449,30486,11-juil.-07
21450,30297,11-juil.-07
21451,30297,11-juil.-07
21452,30297,11-juil.-07
21453,30297,11-juil.-07
21454,30385,11-juil.-07
21455,30495,11-juil.-07
21456,30385,11-juil.-07
21457,30385,11-juil.-07
21458,30385,11-juil.-07
21459,30112,11-juil.-07
21460,30112,11-juil.-07
21461,30112,11-juil.-07
21462,30112,11-juil.-07
21463,30285,11-juil.-07
21464,30388,11-juil.-07
21465,30340,11-juil.-07
21466,30393,11-juil.-07
21467,30393,11-juil.-07
21468,30393,11-juil.-07
21469,30312,11-juil.-07
21470,30438,11-juil.-07
21471,30285,11-juil.-07
21472,30161,11-juil.-07
21473,30161,11-juil.-07
21474,30161,11-juil.-07
21475,30161,11-juil.-07
21476,30411,11-juil.-07
21477,30020,11-juil.-07
21478,30020,11-juil.-07
21479,30166,11-juil.-07
21480,30121,11-juil.-07
21481,30121,11-juil.-07
21482,30121,11-juil.-07
21483,30113,11-juil.-07
21484,30113,11-juil.-07
21485,30113,11-juil.-07
21486,30113,11-juil.-07
21487,30113,11-juil.-07
21488,30113,11-juil.-07
21489,30011,11-juil.-07
21490,30389,11-juil.-07
21491,30389,11-juil.-07
21492,30390,11-juil.-07
21493,30390,11-juil.-07
21494,30071,11-juil.-07
21495,30071,11-juil.-07
21496,30393,11-juil.-07
21497,30393,12-mars-09
21498,30393,12-mars-09
21499,30393,12-mars-09
21500,30393,11-juil.-07
21501,30393,12-mars-09
21502,30393,11-juil.-07
21503,30393,23-mars-08
21504,30497,11-juil.-07
21505,30497,11-juil.-07
21506,30497,11-juil.-07
21507,30497,11-juil.-07
21508,30497,11-juil.-07
21509,30497,11-juil.-07
21510,30497,11-juil.-07
21511,30497,11-juil.-07
21512,30497,11-juil.-07
21513,30497,11-juil.-07
21514,30497,11-juil.-07
21515,30497,11-juil.-07
21516,30497,11-juil.-07
21517,30497,11-juil.-07
21518,30497,11-juil.-07
21519,30497,11-juil.-07
21520,30497,11-juil.-07
21521,30497,11-juil.-07
21522,30497,11-juil.-07
21523,30497,11-juil.-07
21524,30444,11-juil.-07
21525,30121,11-juil.-07
21526,30121,11-juil.-07
21527,30121,11-juil.-07
21528,30395,11-juil.-07
21529,30395,11-juil.-07
21530,30085,11-juil.-07
21531,30373,11-juil.-07
21532,30213,11-juil.-07
21533,30213,11-juil.-07
21534,30213,11-juil.-07
21535,30367,11-juil.-07
21536,30087,11-juil.-07
21537,30020,11-juil.-07
21538,30398,11-juil.-07
21539,30011,11-juil.-07
21540,30148,11-juil.-07
21541,30100,11-juil.-07
21542,30007,11-juil.-07
21543,30007,11-juil.-07
21544,30121,11-juil.-07
21545,30121,11-juil.-07
21546,30121,11-juil.-07
21547,30050,11-juil.-07
21548,30068,11-juil.-07
21549,30068,11-juil.-07
21550,30068,11-juil.-07
21551,30068,11-juil.-07
21552,30068,11-juil.-07
21553,30019,11-juil.-07
21554,30107,11-juil.-07
21555,30014,11-juil.-07
21556,30422,11-juil.-07
21557,30121,11-juil.-07
21559,30123,11-juil.-07
21560,30266,11-juil.-07
21561,30017,11-juil.-07
21562,30017,11-juil.-07
21563,30017,11-juil.-07
21567,30140,11-juil.-07
21568,30135,11-juil.-07
21569,30121,11-juil.-07
21570,30121,11-juil.-07
21571,30121,11-juil.-07
21572,30121,11-juil.-07
21573,30148,11-juil.-07
21574,30148,11-juil.-07
21575,30148,11-juil.-07
21576,30068,11-juil.-07
21577,30115,11-juil.-07
21578,30115,11-juil.-07
21579,30404,11-juil.-07
21580,30116,11-juil.-07
21581,30020,11-juil.-07
21582,30405,11-juil.-07
21583,30064,11-juil.-07
21584,30161,11-juil.-07
21585,30137,11-juil.-07
21586,30105,11-juil.-07
21587,30011,11-juil.-07
21588,30014,11-juil.-07
21589,30406,11-juil.-07
21590,30116,11-juil.-07
21591,30116,11-juil.-07
21592,30116,11-juil.-07
21593,30116,11-juil.-07
21594,30116,11-juil.-07
21595,30116,11-juil.-07
21596,30116,11-juil.-07
21597,30116,11-juil.-07
21598,30116,11-juil.-07
21599,30116,11-juil.-07
21600,30116,11-juil.-07
21601,30116,11-juil.-07
21602,30116,11-juil.-07
21603,30116,11-juil.-07
21604,30116,11-juil.-07
21605,30116,11-juil.-07
21606,30117,11-juil.-07
21607,30117,11-juil.-07
21608,30117,11-juil.-07
21609,30407,11-juil.-07
21610,30009,11-juil.-07
21611,30009,11-juil.-07
21612,30009,11-juil.-07
21613,30009,11-juil.-07
21614,30068,11-juil.-07
21615,30068,11-juil.-07
21616,30068,11-juil.-07
21617,30410,11-juil.-07
21618,30390,11-juil.-07
21619,30418,11-juil.-07
21620,30118,11-juil.-07
21621,30118,11-juil.-07
21622,30118,11-juil.-07
21623,30118,11-juil.-07
21624,30118,11-juil.-07
21625,30396,11-juil.-07
21626,30128,11-juil.-07
21627,30128,11-juil.-07
21628,30128,11-juil.-07
21629,30128,11-juil.-07
21630,30128,11-juil.-07
21631,30411,11-juil.-07
21632,30382,11-juil.-07
21633,30319,11-juil.-07
21634,30411,11-juil.-07
21635,30412,11-juil.-07
21636,30412,11-juil.-07
21637,30425,11-juil.-07
21638,30120,11-juil.-07
21639,30121,11-juil.-07
21640,30121,11-juil.-07
21642,30122,11-juil.-07
21643,30122,11-juil.-07
21644,30024,11-juil.-07
21645,30301,11-juil.-07
21646,30085,11-juil.-07
21647,30123,11-juil.-07
21648,30506,11-juil.-07
21649,30506,11-juil.-07
21650,30506,11-juil.-07
21651,30506,11-juil.-07
21652,30506,11-juil.-07
21653,30506,11-juil.-07
21654,30506,11-juil.-07
21655,30506,11-juil.-07
21656,30506,11-juil.-07
21657,30506,11-juil.-07
21658,30303,11-juil.-07
21659,30303,11-juil.-07
21660,30413,11-juil.-07
21661,30506,11-juil.-07
21662,30506,11-juil.-07
21663,30124,11-juil.-07
21664,30125,11-juil.-07
21665,30243,11-juil.-07
21666,30243,11-juil.-07
21667,30126,11-juil.-07
21668,30138,11-juil.-07
21669,30138,11-juil.-07
21670,30138,11-juil.-07
21671,30138,11-juil.-07
21672,30138,11-juil.-07
21673,30138,11-juil.-07
21674,30138,11-juil.-07
21675,30138,11-juil.-07
21676,30138,11-juil.-07
21677,30138,11-juil.-07
21678,30415,11-juil.-07
21679,30416,11-juil.-07
21680,30135,11-juil.-07
21681,30127,11-juil.-07
21682,30127,11-juil.-07
21683,30230,11-juil.-07
21684,30223,11-juil.-07
21685,30417,11-juil.-07
21686,30068,11-juil.-07
21687,30135,11-juil.-07
21688,30135,11-juil.-07
21689,30135,11-juil.-07
21690,30135,11-juil.-07
21691,30135,11-juil.-07
21692,30135,11-juil.-07
21693,30426,11-juil.-07
21694,30284,11-juil.-07
21695,30004,11-juil.-07
21696,30004,11-juil.-07
21697,30002,11-juil.-07
21698,30135,11-juil.-07
21699,30135,11-juil.-07
21700,30135,11-juil.-07
21701,30135,11-juil.-07
21702,30135,11-juil.-07
21703,30135,11-juil.-07
21704,30135,11-juil.-07
21705,30135,11-juil.-07
21706,30369,11-juil.-07
21707,30135,11-juil.-07
21708,30135,11-juil.-07
21709,30135,11-juil.-07
21710,30135,11-juil.-07
21711,30135,11-juil.-07
21712,30451,11-juil.-07
21713,30375,11-juil.-07
21714,30135,11-juil.-07
21715,30419,11-juil.-07
21716,30411,11-juil.-07
21717,30116,11-juil.-07
21718,30116,11-juil.-07
21719,30105,11-juil.-07
21720,30475,11-juil.-07
21722,30068,11-juil.-07
21723,30421,11-juil.-07
21724,30136,11-juil.-07
21725,30057,11-juil.-07
21726,30129,11-juil.-07
21727,30084,11-juil.-07
21728,30121,11-juil.-07
21729,30423,11-juil.-07
21730,30355,11-juil.-07
21731,30424,11-juil.-07
21733,30030,11-juil.-07
21734,30297,11-juil.-07
21735,30092,11-juil.-07
21736,30135,11-juil.-07
21737,30135,11-juil.-07
21738,30135,11-juil.-07
21739,30069,11-juil.-07
21740,30069,11-juil.-07
21741,30069,11-juil.-07
21742,30069,11-juil.-07
21743,30069,11-juil.-07
21744,30069,11-juil.-07
21745,30069,11-juil.-07
21746,30069,11-juil.-07
21747,30069,11-juil.-07
21748,30069,11-juil.-07
21749,30069,11-juil.-07
21750,30069,11-juil.-07
21751,30069,11-juil.-07
21752,30069,11-juil.-07
21753,30069,11-juil.-07
21754,30069,11-juil.-07
21755,30069,11-juil.-07
21756,30069,11-juil.-07
21757,30069,11-juil.-07
21758,30069,11-juil.-07
21759,30428,11-juil.-07
21760,30429,11-juil.-07
21761,30429,11-juil.-07
21762,30238,11-juil.-07
21763,30132,11-juil.-07
21764,30132,11-juil.-07
21765,30031,11-juil.-07
21766,30031,11-juil.-07
21767,30450,11-juil.-07
21768,30363,11-juil.-07
21769,30363,11-juil.-07
21770,30012,11-juil.-07
21771,30133,11-juil.-07
21772,30133,11-juil.-07
21774,30125,11-juil.-07
21775,30328,11-juil.-07
21776,30359,11-juil.-07
21777,30065,11-juil.-07
21778,30359,11-juil.-07
21779,30359,11-juil.-07
21780,30064,11-juil.-07
21783,30009,11-juil.-07
21784,30009,11-juil.-07
21785,30009,11-juil.-07
21786,30009,11-juil.-07
21787,30217,11-juil.-07
21788,30075,11-juil.-07
21789,30075,11-juil.-07
21790,30075,11-juil.-07
21791,30075,11-juil.-07
21792,30075,11-juil.-07
21793,30075,11-juil.-07
21794,30292,11-juil.-07
21795,30067,11-juil.-07
21796,30068,11-juil.-07
21797,30135,11-juil.-07
21798,30135,11-juil.-07
21799,30135,11-juil.-07
21800,30135,11-juil.-07
21801,30085,11-juil.-07
21802,30017,11-juil.-07
21803,30136,11-juil.-07
21804,30135,11-juil.-07
21805,30135,11-juil.-07
21806,30135,11-juil.-07
21807,30135,11-juil.-07
21808,30135,11-juil.-07
21809,30020,11-juil.-07
21810,30505,11-juil.-07
21811,30125,11-juil.-07
21812,30125,11-juil.-07
21813,30125,11-juil.-07
21814,30125,11-juil.-07
21815,30125,11-juil.-07
21816,30137,11-juil.-07
21818,30435,11-juil.-07
21819,30121,11-juil.-07
21820,30042,11-juil.-07
21821,30233,11-juil.-07
21822,30072,11-juil.-07
21823,30007,11-juil.-07
21824,30138,11-juil.-07
21825,30138,11-juil.-07
21826,30138,11-juil.-07
21827,30138,11-juil.-07
21828,30138,11-juil.-07
21829,30436,11-juil.-07
21830,30436,11-juil.-07
21831,30007,11-juil.-07
21832,30007,11-juil.-07
21833,30139,11-juil.-07
21834,30436,11-juil.-07
21835,30085,11-juil.-07
21836,30085,11-juil.-07
21837,30040,11-juil.-07
21838,30395,11-juil.-07
21839,30135,11-juil.-07
21840,30140,11-juil.-07
21841,30020,11-juil.-07
21842,30141,11-juil.-07
21843,30042,11-juil.-07
21844,30042,11-juil.-07
21845,30143,11-juil.-07
21846,30438,11-juil.-07
21847,30439,11-juil.-07
21848,30450,11-juil.-07
21849,30254,11-juil.-07
21850,30254,11-juil.-07
21851,30254,11-juil.-07
21852,30254,11-juil.-07
21853,30087,11-juil.-07
21854,30085,11-juil.-07
21855,30020,11-juil.-07
21856,30144,11-juil.-07
21857,30040,11-juil.-07
21858,30483,11-juil.-07
21859,30015,11-juil.-07
21860,30009,11-juil.-07
21861,30009,11-juil.-07
21862,30176,11-juil.-07
21863,30443,11-juil.-07
21864,30035,11-juil.-07
21865,30056,11-juil.-07
21866,30054,11-juil.-07
21867,30019,11-juil.-07
21868,30056,11-juil.-07
21869,30445,11-juil.-07
21870,30446,11-juil.-07
21871,30371,11-juil.-07
21872,30446,11-juil.-07
21873,30448,11-juil.-07
21874,30020,11-juil.-07
21875,30450,11-juil.-07
21876,30450,11-juil.-07
21877,30450,11-juil.-07
21878,30451,11-juil.-07
21880,30020,23-nov.-09
21881,30145,11-juil.-07
21882,30452,11-juil.-07
21883,30416,11-juil.-07
21884,30453,11-juil.-07
21885,30121,11-juil.-07
21886,30053,11-juil.-07
21887,30035,13-juin-09
21888,30020,11-juil.-07
21889,30068,11-juil.-07
21890,30068,11-juil.-07
21891,30454,11-juil.-07
21892,30454,11-juil.-07
21893,30342,11-juil.-07
21894,30054,11-juil.-07
21895,30054,11-juil.-07
21896,30302,11-juil.-07
21897,30229,11-juil.-07
21898,30229,11-juil.-07
21900,30456,11-juil.-07
21901,30020,11-juil.-07
21902,30114,11-juil.-07
21903,30121,11-juil.-07
21904,30121,11-juil.-07
21905,30062,11-juil.-07
21906,30042,11-juil.-07
21907,30457,11-juil.-07
21908,30458,11-juil.-07
21909,30020,11-juil.-07
21910,30459,11-juil.-07
21911,30031,11-juil.-07
21912,30031,11-juil.-07
21913,30072,11-juil.-07
21914,30460,11-juil.-07
21915,30031,11-juil.-07
21916,30269,11-juil.-07
21917,30269,11-juil.-07
21918,30147,11-juil.-07
21919,30147,11-juil.-07
21920,30148,11-juil.-07
21921,30148,11-juil.-07
21922,30148,11-juil.-07
21923,30148,11-juil.-07
21924,30148,11-juil.-07
21925,30462,11-juil.-07
21926,30462,11-juil.-07
21927,30462,11-juil.-07
21928,30161,11-juil.-07
21929,30301,11-juil.-07
21930,30301,11-juil.-07
21931,30301,11-juil.-07
21932,30301,11-juil.-07
21933,30301,11-juil.-07
21934,30301,11-juil.-07
21935,30301,11-juil.-07
21936,30020,11-juil.-07
21937,30020,11-juil.-07
21938,30020,11-juil.-07
21939,30020,11-juil.-07
21940,30068,11-juil.-07
21941,30135,11-juil.-07
21942,30464,11-juil.-07
21943,30121,11-juil.-07
21944,30121,11-juil.-07
21945,30121,11-juil.-07
21946,30121,11-juil.-07
21947,30121,11-juil.-07
21948,30068,11-juil.-07
21949,30465,11-juil.-07
21950,30465,11-juil.-07
21951,30014,11-juil.-07
21952,30014,11-juil.-07
21953,30068,11-juil.-07
21954,30467,11-juil.-07
21955,30007,11-juil.-07
21956,30135,11-juil.-07
21957,30135,11-juil.-07
21958,30382,11-juil.-07
21959,30375,11-juil.-07
21960,30009,11-juil.-07
21961,30009,11-juil.-07
21962,30009,11-juil.-07
21963,30465,11-juil.-07
21964,30502,11-juil.-07
21965,30502,11-juil.-07
21966,30121,11-juil.-07
21967,30254,11-juil.-07
21968,30469,11-juil.-07
21969,30470,11-juil.-07
21970,30374,11-juil.-07
21971,30085,11-juil.-07
21972,30471,11-juil.-07
21973,30042,11-juil.-07
21974,30410,11-juil.-07
21975,30410,11-juil.-07
21976,30410,11-juil.-07
21977,30410,11-juil.-07
21978,30028,11-juil.-07
21979,30121,11-juil.-07
21980,30012,11-juil.-07
21981,30095,11-juil.-07
21982,30005,11-juil.-07
21983,30020,11-juil.-07
21984,30472,11-juil.-07
21985,30121,11-juil.-07
21986,30121,11-juil.-07
21987,30473,11-juil.-07
21988,30473,11-juil.-07
21989,30476,11-juil.-07
21990,30426,11-juil.-07
21991,30477,11-juil.-07
21992,30150,11-juil.-07
21993,30007,11-juil.-07
21994,30479,11-juil.-07
21995,30479,11-juil.-07
21996,30212,11-juil.-07
21997,30478,11-juil.-07
21998,30478,11-juil.-07
21999,30040,11-juil.-07
22000,30030,11-juil.-07
22001,30107,11-juil.-07
22002,30107,11-juil.-07
22003,30105,11-juil.-07
22004,30481,11-juil.-07
22005,30026,11-juil.-07
22006,30058,11-juil.-07
22007,30020,11-juil.-07
22008,30068,11-juil.-07
22009,30152,11-juil.-07
22010,30058,11-juil.-07
22011,30020,11-juil.-07
22012,30020,11-juil.-07
22013,30020,11-juil.-07
22014,30020,11-juil.-07
22015,30054,11-juil.-07
22016,30153,11-juil.-07
22017,30153,11-juil.-07
22018,30153,11-juil.-07
22019,30026,11-juil.-07
22020,30163,11-juil.-07
22021,30179,11-juil.-07
22022,30484,11-juil.-07
22023,30254,11-juil.-07
22024,30486,11-juil.-07
22025,30486,11-juil.-07
22026,30486,11-juil.-07
22028,30085,11-juil.-07
22029,30376,11-juil.-07
22030,30315,11-juil.-07
22031,30095,11-juil.-07
22032,30303,11-juil.-07
22033,30488,11-juil.-07
22034,30489,11-juil.-07
22035,30489,11-juil.-07
22037,30031,11-juil.-07
22038,30054,11-juil.-07
22039,30054,11-juil.-07
22040,30054,11-juil.-07
22041,30054,11-juil.-07
22042,30054,11-juil.-07
22043,30450,11-juil.-07
22044,30450,11-juil.-07
