"id_item","nom","autre_nom","id_type_item","date_item","remarques_item"
20514,"Cercidium floridum",,4,11-juil.-07,
20515,"Cercis siliquastrum",,4,11-juil.-07,
20516,"Cernuella virgata",,4,11-juil.-07,
20517,"Cervus dama",,4,11-juil.-07,
20518,"Cervus elaphus",,4,11-juil.-07,
20519,"Cervus elaphus nelsoni",,4,11-juil.-07,
20520,"Chaenomeles cydonia",,4,11-juil.-07,
20521,"Chaetomium globosum",,4,11-juil.-07,
20522,"Chamaecrista spp.",,4,11-juil.-07,
20523,"Chamaecyparis lawsoniana",,4,11-juil.-07,
20524,"Chamaecyparis obtusa",,4,11-juil.-07,
20525,"Chamaerops humilis",,4,11-juil.-07,
20526,"Charybdis feriatus",,4,11-juil.-07,
20527,"Erysimum spp.","Cheiranthus spp.",4,11-juil.-07,
20528,"Chenopodium album",,4,11-juil.-07,
20529,"Chenopodium ambrosioides",,4,11-juil.-07,
20530,"Chenopodium bonus henricus",,4,11-juil.-07,
20531,"Chenopodium botrys",,4,11-juil.-07,
20532,"Chenopodium multifidum",,4,11-juil.-07,
20533,"Chenopodium quinoa",,4,11-juil.-07,
20534,"Chenopodium spp.",,4,11-juil.-07,
20535,"Cheyletus eruditis",,4,06-avr.-10,
20536,"Chinchilla lanigera",,4,11-juil.-07,"ancien Chinchilla spp."
20537,"Chionanthus spp.",,4,11-juil.-07,
20538,"Chionoecetes opilio",,4,06-avr.-10,
20539,"Chironomus calipterus",,4,11-juil.-07,
20540,"Chironomus duplex",,4,11-juil.-07,
20541,"Chironomus flaviplumus",,4,11-juil.-07,
20542,"Chironomus kiiensis",,4,11-juil.-07,
20543,"Chironomus plumosus",,4,11-juil.-07,
20544,"Chironomus salinarius",,4,11-juil.-07,
20545,"Chironomus spp.",,4,11-juil.-07,"C. plumosus est souvent cité aussi
Autres espèces: annularius, tentans, tepperi, plumosus, calipterus, salinaris, akamusi"
20546,"Chironomus thummi thummi",,4,11-juil.-07,
20547,"Chironomus yoshimatsui",,4,11-juil.-07,
20548,"Chiroptera spp.",,4,11-juil.-07,"Ordre"
20549,"Chlamys opercularis",,4,11-juil.-07,
20550,"Chlorella spp.",,4,11-juil.-07,
20551,"Chloris spp.",,4,11-juil.-07,
20552,"Chlorophyllum molybdites",,4,11-juil.-07,
20553,"Choisya ternata",,4,11-juil.-07,
20554,"Choromytilus meridionalis",,4,11-juil.-07,
20555,"Chortoglyphus arcuatus",,4,11-juil.-07,
20556,"Chrysanthemum segetum","Glebionis segetum",4,11-juil.-07,
20557,"Chrysanthemum spp.",,4,11-juil.-07,
20558,"Chrysolepis spp.",,4,11-juil.-07,
20559,"Chrysomya bezziana",,4,11-juil.-07,
20560,"Chrysomya rufifacies",,4,11-juil.-07,
20561,"Chrysoperla carnea",,4,11-juil.-07,
20562,"Chrysops spp.",,4,11-juil.-07,
20563,"Chrysothamnus viscidiflorus",,4,11-juil.-07,
20564,"Chusquea spp.",,4,11-juil.-07,
20565,"Cicada spp.",,4,11-juil.-07,
20566,"Cicer arietinum",,4,11-juil.-07,
20567,"Cichorium endivia crispum",,4,11-juil.-07,
20568,"Cichorium endivia endivia",,4,11-juil.-07,
20569,"Cichorium endivia latifolium",,4,11-juil.-07,
20570,"Cichorium endivia spp.",,4,11-juil.-07,
20571,"Cichorium intybus Witlof","Cichorium intybus foliosum Witlof",4,23-nov.-09,
20572,"Cichorium intybus sativum",,4,11-juil.-07,
20573,"Chilecomadia moorei",,4,06-avr.-10,
20574,"Cimex lectularius",,4,11-juil.-07,
20575,"Cinchona spp.",,4,11-juil.-07,
20576,"Cinnamomum camphora",,4,11-juil.-07,
20577,"Cinnamomum zeylanicum",,4,11-juil.-07,
20578,"Cirsium spp.",,4,11-juil.-07,
20579,"Cissus spp.",,4,11-juil.-07,
20580,"Cistus spp.",,4,11-juil.-07,
20581,"Citrullus colocynthis",,4,11-juil.-07,
20582,"Citrullus lanatus lanatus","Citrullus vulgaris",4,11-juil.-07,"ancien Citrullus lanatus"
20583,"Citrus aurantifolia",,4,11-juil.-07,
20584,"Citrus bergamia",,4,11-juil.-07,
20585,"Citrus fortunella x reticulata",,4,11-juil.-07,"ni dans NEWT ni dans ITIS = à garder ?"
20586,"Gadus spp.",,4,11-juil.-07,
20587,"Helminthosporium spp.",,4,11-juil.-07,
20588,"Hippoglossus spp.",,4,11-juil.-07,
20589,"Leymus spp.",,4,11-juil.-07,
20590,"Malassezia spp.",,4,11-juil.-07,"incertae sedis"
20591,"Citrus hystrix",,4,11-juil.-07,
20592,"Citrus limon",,4,11-juil.-07,
20593,"Citrus limon x sinensis",,4,11-juil.-07,"ni dans NEWT ni dans ITIS = à garder ?"
20594,"Citrus maxima","Citrus grandis",4,11-juil.-07,
20595,"Citrus medica",,4,11-juil.-07,
20596,"Citrus paradisi",,4,11-juil.-07,
20597,"Citrus reticulata",,4,11-juil.-07,
20598,"Citrus sinensis",,4,11-juil.-07,
20599,"Citrus sinensis x grandis",,4,11-juil.-07,"ni dans NEWT ni dans ITIS = à garder ?"
20600,"Citrus x tangelo",,4,11-juil.-07,
20601,"Cladosporium cladosporioides","Hormodendrum cladosporioides",4,11-juil.-07,
20602,"Cladosporium fulvum",,4,11-juil.-07,
20603,"Cladosporium herbarum",,4,11-juil.-07,
20604,"Cladosporium sphaerospermum",,4,11-juil.-07,
20605,"Cladotanytarsus lewisi",,4,11-juil.-07,
20606,"Clarias gariepinus",,4,11-juil.-07,
20607,"Clarkia lewisii",,4,11-juil.-07,
20608,"Clematis spp.",,4,11-juil.-07,
20609,"Clinopodium vulgare",,4,11-juil.-07,
20610,"Clitocybe nebularis",,4,11-juil.-07,
20611,"Clivia spp.",,4,11-juil.-07,
20612,"Clonorchis sinensis",,4,11-juil.-07,
20613,"Clostridium tetani",,4,11-juil.-07,
20614,"Clupea harengus",,4,11-juil.-07,
20615,"Clupea pallasii",,4,11-juil.-07,
20616,"Cnicus spp.",,4,11-juil.-07,
20617,"Cnidium officinale",,4,11-juil.-07,
20618,"Cochlearia spp.",,4,11-juil.-07,
20619,"Cochliomya hominivorax",,4,11-juil.-07,
20620,"Cochlospermum spp.",,4,11-juil.-07,
20621,"Cocos nucifera",,4,11-juil.-07,
20623,"Coffea arabica",,4,11-juil.-07,
20624,"Coffea spp.",,4,11-juil.-07,
20625,"Coix lachryma-jobi",,4,11-juil.-07,
20626,"Cola acuminata",,4,11-juil.-07,
20627,"Colchicum spp.",,4,11-juil.-07,
20628,"Coleus spp.",,4,11-juil.-07,
20629,"Morus spp.",,4,11-juil.-07,
20630,"Mullus spp.",,4,11-juil.-07,
20631,"Myrica spp.",,4,11-juil.-07,
20632,"Myrmecia spp.",,4,11-juil.-07,
20633,"Ostrya spp.",,4,14-mars-08,
20634,"Phoma spp.",,4,11-juil.-07,"incertae sedis"
20635,"Pistacia spp.",,4,11-juil.-07,
20636,"Pisum spp.",,4,11-juil.-07,
20637,"Podocarpus spp.",,4,11-juil.-07,
20638,"Pollachius spp.",,4,11-juil.-07,
20639,"Rhizopus spp.",,4,11-juil.-07,
20640,"Collisella dorsuosa","Lottia dorsuosa",4,12-mars-09,"trouvé web = a kind of japanese limpet. Mais pas dans ITIS"
20641,"Collocalia spp.",,4,11-juil.-07,
20642,"Colocasia esculenta",,4,11-juil.-07,
20643,"Cololabis saira",,4,11-juil.-07,
20644,"Columba livia",,4,11-juil.-07,
20645,"Columbina passerina",,4,11-juil.-07,
20646,"Commelina spp.",,4,11-juil.-07,
20647,"Commiphora spp.",,4,11-juil.-07,
20648,"Conger conger",,4,11-juil.-07,
20649,"Conger myriaster",,4,11-juil.-07,
20650,"Conium maculatum",,4,11-juil.-07,
20651,"Consolida spp.","Delphinium spp.",4,11-juil.-07,
20652,"Convallaria majalis",,4,11-juil.-07,
20653,"Convolvulus arvensis",,4,11-juil.-07,
20654,"Coprinus comatus",,4,11-juil.-07,
20655,"Coprinus quadrifidus",,4,11-juil.-07,
20656,"Corbicula japonica",,4,11-juil.-07,
20657,"Corchorus olitorius",,4,11-juil.-07,
20658,"Corchorus spp.",,4,11-juil.-07,
20659,"Coregonus lavaretus",,4,11-juil.-07,
20660,"Coreopsis spp.",,4,11-juil.-07,
20661,"Coriandrum sativum",,4,11-juil.-07,"dans [6381] aussi Polygonum odoratum (polygonacées) = Vietnamese coriander"
20662,"Cornus mas",,4,11-juil.-07,
20663,"Cornus spp.",,4,11-juil.-07,
20664,"Cortaderia spp.",,4,11-juil.-07,
20665,"Corylus americana",,4,14-mars-08,
20666,"Corylus avellana",,4,14-mars-08,
20667,"Corylus maxima purpurea",,4,14-mars-08,
20668,"Corylus spp.",,4,14-mars-08,
20669,"Corynebacterium diphtheriae",,4,11-juil.-07,
20670,"Corynespora cassiicola",,4,11-juil.-07,
20671,"Coryphaenoides rupestris","Macrourus berglax",4,11-juil.-07,
20672,"Cosmos spp.",,4,11-juil.-07,
20673,"Cotinus coggygria",,4,11-juil.-07,
20674,"Cotoneaster spp.",,4,11-juil.-07,
20675,"Coturnix coturnix",,4,11-juil.-07,
20676,"Crangon crangon",,4,11-juil.-07,"crevette d'eau froide"
20677,"Crassostrea gigas","Ostrea edulis",4,12-mars-09,"aussi = Crassostrea angulata"
20678,"Crassostrea virginica",,4,11-juil.-07,
20679,"Crataegus monogyna",,4,11-juil.-07,
20680,"Crataegus spp.",,4,11-juil.-07,
20681,"Crepis spp.",,4,11-juil.-07,
20682,"Cricetus cricetus",,4,11-juil.-07,
20683,"Cricotopus sylvestris",,4,11-juil.-07,
20684,"Crocosmia spp.",,4,11-juil.-07,
20685,"Crocus sativus",,4,11-juil.-07,
20686,"Crocus spp.",,4,11-juil.-07,
20687,"Crotalus atrox",,4,11-juil.-07,
20688,"Croton bonplandinanus",,4,11-juil.-07,
20689,"Croton tiglium",,4,11-juil.-07,
20690,"Cryptococcus albidus",,4,11-juil.-07,
20691,"Cryptomeria japonica",,4,11-juil.-07,
20692,"Ctenocephalides felis",,4,11-juil.-07,
20693,"Ctenolepisma longicaudata",,4,11-juil.-07,
20694,"Cucumis melo","Cucumis melo cantalupensis",4,11-juil.-07,"ai rassemblé sous Cucumis melo les melo melo et melo cantalupensis"
20695,"Cucumis metuliferus",,4,11-juil.-07,
20696,"Cucumis sativus",,4,11-juil.-07,
20697,"Cucumis sativus gherkin",,4,11-juil.-07,
20698,"Cucurbita maxima",,4,11-juil.-07,
20699,"Cucurbita melanosperma",,4,11-juil.-07,
20700,"Cucurbita pepo",,4,11-juil.-07,
20701,"Cucurbita pepo cylindrica",,4,23-nov.-09,"C. pepo melopepo ne désigne pas la courgette"
20702,"Culex pipiens",,4,11-juil.-07,
20703,"Culex quinquefasciatus",,4,11-juil.-07,
20704,"Culex spp.",,4,11-juil.-07,
20705,"Culex tarsalis",,4,11-juil.-07,
20706,"Culex tritaeniorhynchus",,4,11-juil.-07,
20707,"Culicoides spp.",,4,11-juil.-07,"5/3/08 laissé spp car Culicoides nubeculosus pas ITIS ni NEWT"
20708,"Culiseta inornata",,4,11-juil.-07,
20709,"Cuminum cyminum",,4,11-juil.-07,"dans [6381] aussi Bunium persicum (apiacées): pas dans taxo Medline"
20710,"Cunninghamia lanceolata",,4,11-juil.-07,
20711,"Cupressocyparis leylandi",,4,11-juil.-07,
20712,"Cupressus arizonica",,4,11-juil.-07,
20713,"Cupressus lusitanica",,4,11-juil.-07,
20714,"Cupressus sempervirens",,4,11-juil.-07,
20715,"Cupressus spp.",,4,11-juil.-07,
20716,"Curcuma angustifolia",,4,11-juil.-07,
20717,"Curcuma longa",,4,11-juil.-07,
20718,"Curvularia andropogonis",,4,11-juil.-07,
20719,"Curvularia brachyspora",,4,11-juil.-07,
20720,"Curvularia clavata",,4,11-juil.-07,
20721,"Curvularia fallax",,4,11-juil.-07,
20722,"Curvularia geniculata",,4,11-juil.-07,
20723,"Curvularia inaequalis",,4,11-juil.-07,
20724,"Curvularia lunata",,4,11-juil.-07,
20725,"Curvularia pallescens",,4,11-juil.-07,
20726,"Curvularia senegalensis",,4,11-juil.-07,
20727,"Curvularia spicifera",,4,11-juil.-07,
20728,"Cuscuta spp.",,4,11-juil.-07,
20729,"Cyamopsis tetragonoloba",,4,11-juil.-07,
20731,"Cyclamen persicum",,4,11-juil.-07,"ancien Cyclamen spp."
20732,"Cyrtosperma chamissonis",,4,11-juil.-07,
20733,"Cydonia vulgaris",,4,11-juil.-07,
20734,"Cylopterus lumpus",,4,11-juil.-07,
20735,"Cymbopogon citratus",,4,11-juil.-07,
20736,"Cynara cardunculus",,4,11-juil.-07,
20737,"Cynara scolymus",,4,11-juil.-07,
20738,"Cynodon dactylon",,4,11-juil.-07,
20739,"Cynosurus cristatus",,4,11-juil.-07,"ancien Cynosurus spp."
20740,"Cyperus esculentus",,4,11-juil.-07,
20741,"Cyperus papyrus",,4,11-juil.-07,
20742,"Cyperus rotundus",,4,11-juil.-07,
20743,"Cyphomandra betacea",,4,11-juil.-07,
20744,"Cyprinus carpio",,4,11-juil.-07,
20745,"Cypselurus agoo",,4,11-juil.-07,
20746,"Cytisus scoparius",,4,11-juil.-07,
20747,"Dactylis glomerata",,4,11-juil.-07,
20748,"Protortomia cacti","Dactylopius coccus",4,23-oct.-09,"Modif du nom latin dans Allergome"
20749,"Dahlia spp.",,4,11-juil.-07,
20750,"Daphne spp.",,4,11-juil.-07,
20751,"Daphnia spp.",,4,11-juil.-07,"l'espèce ""cladocera"" n'est pas dans ITIS"
20752,"Datura spp.",,4,11-juil.-07,
20753,"Daucus carota",,4,11-juil.-07,
20754,"Dendranthema grandiflorum",,4,11-juil.-07,
20755,"Dendroaspis angusticeps",,4,11-juil.-07,
20756,"Dendroaspis polylepis polylepis",,4,11-juil.-07,
20757,"Dendrocalamus giganteus",,4,11-juil.-07,
20758,"Dendronephthya nipponica",,4,11-juil.-07,
20759,"Dendropanax spp.",,4,11-juil.-07,
20760,"Dentex dentex",,4,11-juil.-07,
20761,"Dermanyssus gallinae",,4,11-juil.-07,
20762,"Dermatophagoides evansi",,4,11-juil.-07,
20763,"Dermatophagoides farinae",,4,11-juil.-07,
20764,"Dermatophagoides microceras",,4,11-juil.-07,
20765,"Dermatophagoides pteronyssinus",,4,11-juil.-07,
20766,"Dermatophagoides siboney",,4,11-juil.-07,
20767,"Dermestidae spp.",,4,11-juil.-07,
20768,"Deschampsia spp.",,4,11-juil.-07,
20769,"Deutzia spp.",,4,11-juil.-07,
20770,"Dianthus caryophyllus",,4,11-juil.-07,
20771,"Dicentrarchus labrax",,4,11-juil.-07,
20772,"Dicologlossa cuneata",,4,11-juil.-07,
20773,"Dicranopteris curranii",,4,11-juil.-07,
20774,"Dicranopteris linearis",,4,11-juil.-07,
20775,"Didelphis marsupialis",,4,11-juil.-07,
20776,"Didymella spp.",,4,11-juil.-07,
20777,"Didymosphaeria donacina",,4,11-juil.-07,
20778,"Digitalis spp.",,4,11-juil.-07,
20779,"Digitaria spp.",,4,11-juil.-07,
20780,"Dimocarpus longan",,4,19-juin-09,"pas valide : Nephelium longanum et Euphoria longani"
20781,"Dimorphoteca spp.",,4,11-juil.-07,
20782,"Dioscorea oppositifolia","Dioscorea batatas",4,11-juil.-07,
20783,"Dioscorea japonica",,4,11-juil.-07,
20784,"Dioscorea radix",,4,11-juil.-07,
20785,"Dioscorea spp.",,4,11-juil.-07,
20786,"Diospyros digina",,4,11-juil.-07,
20787,"Diospyros ebenum",,4,11-juil.-07,
20788,"Diospyros kaki",,4,11-juil.-07,
20789,"Diospyros texana",,4,11-juil.-07,
20790,"Diplaegidia columbae",,4,11-juil.-07,
20791,"Diplotaxis erucoides",,4,11-juil.-07,
20792,"Dipsacus spp.",,4,11-juil.-07,
20793,"Dipteryx odorata",,4,11-juil.-07,
20794,"Distichlis spicata","Distichlis stricta",4,11-juil.-07,
20795,"Macrotyloma uniflorum","Dolichos biflorus",4,11-juil.-07,
20796,"Lablab purpureus","Dolichos lablab",4,11-juil.-07,
20797,"Dolichovespula arenaria",,4,11-juil.-07,
20798,"Dolichovespula maculata",,4,11-juil.-07,
20799,"Dolichovespula spp.",,4,11-juil.-07,
20800,"Donax serra",,4,11-juil.-07,"espèce pas dans NEWT"
20801,"Doronicum spp.",,4,11-juil.-07,
20802,"Dracaena fragrans",,4,11-juil.-07,
20803,"Dracaena marginata",,4,11-juil.-07,"?? Le nom ""dragontree"" = Dracaena marginata. Enlevé Dracaena spp."
20804,"Drechslera monoceras",,4,11-juil.-07,"ni dans NEWT ni dans ITIS !!"
20805,"Drosophila melanogaster",,4,11-juil.-07,
20807,"Durio zibethinus",,4,11-juil.-07,
20808,"Dyera costulata",,4,11-juil.-07,
20809,"Ecballium elaterium",,4,11-juil.-07,
20810,"Echinacea angustifolia",,4,11-juil.-07,
20811,"Echinochloa crus-galli","Panicum crus-galli",4,11-juil.-07,
20812,"Echinochloa frumentacea",,4,11-juil.-07,
20813,"Echinococcus granulosus",,4,11-juil.-07,
20814,"Echinops spp.",,4,11-juil.-07,
20815,"Echium plantagineum",,4,11-juil.-07,
20816,"Eisenia foetida",,4,11-juil.-07,
20817,"Elaeagnus angustifolia",,4,11-juil.-07,
20818,"Elaeagnus pungens",,4,11-juil.-07,
20819,"Elaeagnus spp.",,4,11-juil.-07,
20820,"Elaeagnus umbellata",,4,11-juil.-07,
20821,"Elaeis guineensis",,4,11-juil.-07,
20822,"Elettaria cardamomum",,4,11-juil.-07,"dans [6381] aussi Amomum subulatum (gingibéracées): pas dans taxo Medline"
20823,"Eleusine coracana",,4,11-juil.-07,
20824,"Elymus spp.",,4,11-juil.-07,
20825,"Embellisia allii",,4,11-juil.-07,
20826,"Scomber spp.",,4,11-juil.-07,
20827,"Solea spp.",,4,11-juil.-07,
20828,"Spathiphyllum spp.",,4,11-juil.-07,
20829,"Embellisia indefessa",,4,11-juil.-07,
20830,"Embellisia novae zelandiae",,4,11-juil.-07,
20831,"Embellisia telluster",,4,11-juil.-07,
20832,"Emericella nidulans","Aspergillus nidulans",4,11-juil.-07,"NEWT donne Emericella comme genre valide"
20833,"Engraulis encrasicolus",,4,11-juil.-07,
20834,"Engraulis japonicus",,4,11-juil.-07,
20835,"Ensis macha",,4,11-juil.-07,
20836,"Entamoeba histolytica",,4,11-juil.-07,
20837,"Entandrophragma cylindricum",,4,11-juil.-07,
20838,"Eobania vermiculata",,4,11-juil.-07,
20839,"Eotetranychus carpini",,4,11-juil.-07,
20840,"Ephemeroptera spp.",,4,11-juil.-07,"Ordre"
20841,"Ephestia cautella",,4,11-juil.-07,
20842,"Ephestia kuehniella",,4,11-juil.-07,
20843,"Ephestia spp.",,4,11-juil.-07,
20844,"Epicoccum purpurascens","Epicoccum nigrum",4,11-juil.-07,
20845,"Epidermophyton floccosum",,4,11-juil.-07,
20846,"Epilobium spp.",,4,11-juil.-07,
20847,"Epinephelus guaza",,4,11-juil.-07,"beaucoup d'espèces dans Fishbase mais pas celle-ci"
20848,"Equisetum arvense",,4,11-juil.-07,"ancien Equisetum spp."
20849,"Equus asinus",,4,11-juil.-07,
20850,"Equus caballus",,4,11-juil.-07,
20851,"Equus zebra",,4,11-juil.-07,
20852,"Eragrostis curvula",,4,11-juil.-07,
20853,"Erica spp.",,4,11-juil.-07,
20854,"Erigeron spp.",,4,11-juil.-07,
20855,"Erimacrus isenbeckii",,4,11-juil.-07,"appelé ""horsehair crab"" dans [8608]"
20856,"Eriobotrya japonica",,4,11-juil.-07,
20857,"Eristalis tenax",,4,11-juil.-07,
20858,"Erodium spp.",,4,11-juil.-07,
20859,"Eruca sativa",,4,11-juil.-07,
20860,"Ervatamia coronaria",,4,11-juil.-07,
20861,"Eryngium maritimum",,4,11-juil.-07,
20862,"Eryngium spp.",,4,11-juil.-07,
20863,"Erythroxylum coca",,4,11-juil.-07,
20864,"Escallonia spp.",,4,11-juil.-07,
20865,"Escherichia coli",,4,11-juil.-07,
20866,"Eschscholzia spp.",,4,11-juil.-07,
20867,"Esox lucius",,4,11-juil.-07,
20868,"Eucalyptus citriodora",,4,11-juil.-07,
20869,"Eucalyptus globulus",,4,11-juil.-07,
20870,"Eucalyptus spp.",,4,11-juil.-07,
20871,"Eugenia javanica",,4,11-juil.-07,
20872,"Euonymus europaeus",,4,11-juil.-07,
20873,"Eupatorium capillifolium",,4,11-juil.-07,
20874,"Eupatorium spp.",,4,11-juil.-07,
20875,"Euphorbia pulcherrima",,4,11-juil.-07,
20876,"Euphorbia spp.",,4,11-juil.-07,
20877,"Euphorbia supina",,4,11-juil.-07,
20878,"Euproctis pseudoconspersa",,4,11-juil.-07,
20879,"Euroglyphus maynei",,4,11-juil.-07,
20880,"Eurotium spp.",,4,11-juil.-07,
20881,"Eurygaster austriaca",,4,11-juil.-07,
20882,"Exserohilum rostratum",,4,11-juil.-07,"incertae sedis"
20883,"Fagopyrum esculentum",,4,11-juil.-07,
20884,"Fagopyrum tataricum",,4,11-juil.-07,
20885,"Fagus americana",,4,11-juil.-07,
20886,"Fagus spp.",,4,11-juil.-07,
20887,"Fagus sylvatica",,4,11-juil.-07,
20888,"Fatsia japonica",,4,11-juil.-07,
20889,"Feijoa sellowania",,4,11-juil.-07,
20890,"Felis domesticus",,4,11-juil.-07,
20892,"Fenneropenaeus chinensis","Penaeus orientalis",4,03-sept.-08,"pour ITIS Fenneropenaeus chinensis = Penaeus orientalis; pour NEWT elles sont différentes"
20893,"Festuca arundinacea","Festuca elatior",4,11-juil.-07,
20894,"Festuca pratensis",,4,11-juil.-07,
20895,"Festuca rubra",,4,11-juil.-07,
20896,"Festuca spp.",,4,11-juil.-07,
20897,"Ficus benjamina",,4,11-juil.-07,
20898,"Ficus carica",,4,11-juil.-07,
20899,"Ficus elastica",,4,11-juil.-07,
20900,"Ficus spp.",,4,11-juil.-07,
20901,"Filago spp.",,4,11-juil.-07,
20902,"Filipendula spp.",,4,11-juil.-07,
20903,"Fissurella maxima",,4,11-juil.-07,"existe dans NEWT. Pas trouvé de confirmation du nom anglais sur le web (pas cette espèce de keyhole limpet dans le genre Fissurella)"
20904,"Fitzroya cupressoides",,4,11-juil.-07,
20905,"Foeniculum vulgare",,4,11-juil.-07,
20906,"Foeniculum vulgare dulce",,4,11-juil.-07,
20907,"Forcipomyia taiwana",,4,11-juil.-07,
20908,"Forficula spp.",,4,11-juil.-07,
20909,"Formica rufa",,4,11-juil.-07,
20910,"Forsythia suspensa",,4,11-juil.-07,"ancien Forsythia spp."
20911,"Fortunella spp.",,4,11-juil.-07,
20912,"Fragaria ananassa",,4,11-juil.-07,
20913,"Fragaria chiloensis",,4,11-juil.-07,
20914,"Fragaria vesca",,4,11-juil.-07,
20915,"Frangula alnus",,4,11-juil.-07,
20916,"Frangula purshiana",,4,11-juil.-07,
20917,"Fraxinus americana",,4,11-juil.-07,
20918,"Fraxinus excelsior",,4,11-juil.-07,
20919,"Fraxinus latifolia",,4,11-juil.-07,
20920,"Fraxinus pennsylvanica",,4,11-juil.-07,
20921,"Fraxinus spp.",,4,11-juil.-07,
20922,"Fraxinus velutina",,4,11-juil.-07,
20923,"Freesia spp.",,4,11-juil.-07,
20924,"Froelichia spp.",,4,11-juil.-07,
20925,"Frullania spp.",,4,11-juil.-07,
20926,"Fuchsia spp.",,4,11-juil.-07,
20927,"Fusarium culmorum",,4,11-juil.-07,
20928,"Fusarium equiseti",,4,11-juil.-07,
20929,"Fusarium oxysporum","Fusarium vasinfectum",4,11-juil.-07,
20930,"Fusarium solani",,4,11-juil.-07,
20931,"Fusarium spp.",,4,11-juil.-07,
20932,"Fusarium venenatum",,4,11-juil.-07,
20933,"Gadus callarias","Gadus morhua callarias",4,11-juil.-07,
20934,"Gadus macrocephalus",,4,11-juil.-07,
20935,"Gadus morhua",,4,11-juil.-07,
20936,"Gaillardia spp.",,4,11-juil.-07,
20937,"Galanthus nivalis",,4,11-juil.-07,
20938,"Galeorhinus galeus",,4,11-juil.-07,
20939,"Galium spp.",,4,11-juil.-07,
20940,"Galleria mellonella",,4,11-juil.-07,
20941,"Gallus gallus","Gallus domesticus",4,11-juil.-07,"Gallus domesticus est un synonyme : le nom principal est Gallus gallus"
20942,"Gammarus spp.",,4,11-juil.-07,"existe dans NEWT. Trouvé web: freshwater shrimps"
20943,"Ganoderma applanatum",,4,11-juil.-07,
20944,"Ganoderma lucidum",,4,11-juil.-07,
20945,"Ganoderma meredithae",,4,11-juil.-07,
20946,"Garcinia hamburyi",,4,11-juil.-07,
20947,"Garcinia mangostana",,4,11-juil.-07,
20948,"Gardenia spp.",,4,11-juil.-07,
20949,"Gasterophilus intestinalis",,4,11-juil.-07,
20950,"Gaultheria spp.",,4,11-juil.-07,
20951,"Gazania spp.",,4,11-juil.-07,
20952,"Geaster saccatum",,4,11-juil.-07,"incertae sedis"
20953,"Suregada multiflorum","Gelonium multiflorum",4,11-juil.-07,
20954,"Genista anglica",,4,11-juil.-07,
20955,"Gentiana spp.",,4,11-juil.-07,
20956,"Geotrichum candidum",,4,11-juil.-07,
20957,"Geranium spp.",,4,11-juil.-07,
20958,"Gerbera spp.",,4,11-juil.-07,
20959,"Gerbillus campestris",,4,11-juil.-07,
20960,"Geum spp.",,4,11-juil.-07,
20961,"Gibberella fujikuroi","Fusarium moniliforme",4,11-juil.-07,"ancien Fusarium moniliforme"
20962,"Stemphylium spp.",,4,11-juil.-07,
20963,"Gibbium psylloides",,4,11-juil.-07,
20964,"Ginkgo biloba",,4,11-juil.-07,
20965,"Giraffa camelopardalis",,4,11-juil.-07,
20966,"Gladiolus spp.",,4,11-juil.-07,
20967,"Glechoma spp.",,4,11-juil.-07,
20968,"Gleditsia triacanthos",,4,11-juil.-07,
20969,"Gliocladium viride",,4,11-juil.-07,
20970,"Glossina morsitans",,4,11-juil.-07,
20971,"Glycera dibranchiata",,4,11-juil.-07,
20972,"Glyceria spp.",,4,11-juil.-07,
20973,"Glycine arenaria",,4,11-juil.-07,"inconnue dans Multilingual"
20974,"Glycine argyrea",,4,11-juil.-07,"inconnue dans Multilingual"
20975,"Glycine canescens",,4,11-juil.-07,"inconnue dans Multilingual"
20976,"Glycine clandestina",,4,11-juil.-07,"inconnue dans Multilingual"
20977,"Glycine curvata",,4,11-juil.-07,"inconnue dans Multilingual"
20978,"Glycine cyrtoloba",,4,11-juil.-07,"inconnue dans Multilingual"
20979,"Glycine falcata",,4,11-juil.-07,"inconnue dans Multilingual"
20980,"Glycine latifolia",,4,11-juil.-07,"inconnue dans Multilingual"
20981,"Glycine max",,4,11-juil.-07,
20982,"Glycine microphylla",,4,11-juil.-07,"inconnue dans Multilingual"
20983,"Glycine soja",,4,11-juil.-07,
20984,"Glycine tabacina",,4,11-juil.-07,"inconnue dans Multilingual"
20985,"Glycine tomentella",,4,11-juil.-07,"inconnue dans Multilingual"
20986,"Glycyphagus domesticus",,4,11-juil.-07,
20987,"Glycyrrhiza glabra",,4,11-juil.-07,
20988,"Glyptocephalus cynoglossus",,4,11-juil.-07,
20989,"Gnaphalium dioicum",,4,11-juil.-07,
20990,"Gobio gobio",,4,11-juil.-07,
20991,"Gohieria fusca",,4,11-juil.-07,
20992,"Gomphrena spp.",,4,11-juil.-07,
20993,"Gossypium hirsutum",,4,11-juil.-07,
20994,"Gossypium spp.",,4,11-juil.-07,
20995,"Gromphadorhina portentosa",,4,11-juil.-07,
20996,"Guilleminea densa ",,4,11-juil.-07,
20997,"Guizotia abyssinica",,4,11-juil.-07,
20998,"Gypsophila paniculata",,4,11-juil.-07,
20999,"Haemaphysalis punctata",,4,11-juil.-07,
21000,"Haematopota pluvialis",,4,11-juil.-07,
21001,"Haliotis discus",,4,11-juil.-07,"web: Nordotis discus est un synonyme"
21002,"Haliotis diversicolor",,4,11-juil.-07,
21003,"Haliotis midae",,4,11-juil.-07,
